,code,disindexla,GDP_rppp,gdp_g,k_g,tfp,tfp_g,decade,l1savgnatshock,l1savgpolshock,l1savgrevshock,l1savgtershock,natshock,polshock,revshock,tershock,year,ret,exchgvol,country,tsset_period,tsset_country,GDPPerCap,idgdp,iydgdp,scale_natshock,scale2_natshock,scale_polshock,scale2_polshock,scale_revshock,scale2_revshock,scale_tershock,scale2_tershock,scale_floshock,scale2_floshock,scale_nfloshock,scale2_nfloshock,scale_erqshock,scale2_erqshock,scale_stoshock,scale2_stoshock,scale_onatshock,scale2_onatshock,scale_d_polshock,scale2_d_polshock,scale_d_tershock,scale2_d_tershock,scale_d_natshock,scale2_d_natshock,scale_d_floshock,scale2_d_floshock,scale_d_nfloshock,scale2_d_nfloshock,scale_d_onatshock,scale2_d_onatshock,scale_d_stoshock,scale2_d_stoshock,scale_d_erqshock,scale2_d_erqshock,scale_d_revshock,scale2_d_revshock,lvol,lavgvol,l1lvol,l1lavgvol,avgret,l1ret,l1avgret,savgnatshock,savgpolshock,savgrevshock,savgtershock,l1iydgdp,l1avgnatshock_25,l1avgpolshock_25,l1avgrevshock_25,l1avgtershock_25,lavgbondvol,l1lavgbondvoly,avgbondyield,l1avgbondyield,lavgcs_vol,l1lavgcs_vol,l1avgcs_skew,l1lavgcs_kurt,avgcs_ret,l1avgcs_ret,avggdp_for_med,lavggdp_for_span,l1avgexR,lavgexchgvol,l1lavgexchgvol,lavgexchangerate,l1avgskew,l1lavgkurt,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,yy12,yy13,yy14,yy15,yy16,yy17,yy18,yy19,yy20,yy21,yy22,yy23,yy24,yy25,yy26,yy27,yy28,yy29,yy30,yy31,yy32,yy33,yy34,yy35,yy36,yy37,yy38,yy39,yy40,yy41,yy42,yy43,yy44,yy45,yy46,yy47,yy48,yy49,yy50,yy51,yy52,yy53,yy54,yy55,yy56,yy57,yy58,yy59,yy60,yy61,yy62,yy63,yy64,yy65,yy66,yy67,yy68,yy69,yy70,yy71,yy72,yy73,yy74,yy75,yy76,yy77,yy78,yy79,yy80,yy81,yy82,yy83,yy84,yy85,yy86,yy87,yy88,yy89,yy90,yy91,yy92,yy93,yy94,yy95,yy96,yy97,yy98,yy99,yy100,yy101,yy102,yy103,yy104,yy105,yy106,yy107,yy108,yy109,yy110,yy111,yy112,yy113,yy114,yy115,yy116,yy117,yy118,yy119,yy120,yy121,yy122,yy123,yy124,yy125,yy126,yy127,yy128,yy129,yy130,yy131,yy132,yy133,yy134,yy135,yy136,yy137,yy138,yy139,yy140,yy141,yy142,yy143,yy144,yy145,yy146,yy147,yy148,yy149,yy150,yy151,yy152,yy153,yy154,yy155,yy156,yy157,yy158,yy159,yy160,yy161,yy162,yy163,yy164,yy165,yy166,yy167,yy168,yy169,yy170,yy171,yy172,yy173,yy174,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20,cc21,cc22,cc23,cc24,cc25,cc26,cc27,cc28,cc29,cc30,cc31,cc32,cc33,cc34,cc35,cc36,cc37,cc38,cc39,cc40,cc41,cc42,cc43,cc44,cc45,cc46,cc47,cc48,cc49,cc50,cc51,cc52,cc53,cc54,cc55,cc56,cc57,cc58,cc59,cc60,lpop,ivrich_l1savgnatshock,ivpost_l1savgnatshock,ivbig_l1savgnatshock,ivrich_l1savgpolshock,ivpost_l1savgpolshock,ivbig_l1savgpolshock,ivrich_l1savgrevshock,ivpost_l1savgrevshock,ivbig_l1savgrevshock,ivrich_l1savgtershock,ivpost_l1savgtershock,ivbig_l1savgtershock,evrich_l1avgret,evpost_l1avgret,evbig_l1avgret,evrich_l1lavgvol,evpost_l1lavgvol,evbig_l1lavgvol
850,ECU 1999,0.006112508,90.1,NA,0.014464725,NA,NA,1990,0,0,0,0,0,0,0,0,1999,-0.166444167,3.886679173,ECU,7998,13,8014,-1.856728435,-4.415126324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.845306873,-3.66533637,-3.785662174,-3.716974974,-0.288405478,-0.171411037,-0.296388805,0,0,0,0,-2.367442369,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313892275,1.236137509,1.041204453,9.119075775,-0.334766179,0.922672153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.411074638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,ECU 1999,0.006112508,90.1,NA,0.014464725,NA,NA,1990,0,0,0,0,0,0,0,0,1999,-0.171411037,3.322880983,ECU,7997,13,8014,-1.804918647,-2.367442369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.785662174,-3.716974974,-3.1482687,-3.866729736,-0.296388805,-0.581711888,-0.30361861,0,0,0,0,0.167184725,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300323606,1.041204453,0.749366581,8.935105324,-0.109772444,0.92243427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.411074638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,ECU 1999,0.006112508,90.1,NA,0.014464725,NA,NA,1990,0,0,0,0,0,0,0,0,1999,-0.581711888,5.29260397,ECU,7996,13,8014,-0.932041109,0.167184725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1482687,-3.866729736,-4.174544811,-4.334838867,-0.30361861,-0.234054878,-0.192366645,0,0,0,0,2.093553066,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162247509,0.749366581,-0.030511718,8.767303467,-0.074175395,0.965182066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.411074638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,ECU 2000,0.004375692,93.84,NA,-0.004210025,NA,NA,2000,0,0,0,0,1,0,0,0,2000,-0.072332442,0,ECU,8003,13,8014,1.874899268,4.932504177,0.634671926,0.402808458,0,0,0,0,0,0,0,0,0.634671926,0.402808458,0,0,0,0,0.634671926,0.402808458,0,0,0,0,0.003631464,0.002304788,9.42E-05,5.98E-05,0.003537283,0.002245014,0.0032281,0.002048784,0.000309183,0.00019623,0,0,0,0,-5.274752617,-3.734640121,-5.193083286,-3.387740612,-0.110390395,-0.06992811,-0.161015302,0.158667982,0,0,0,1.144659758,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238843143,-0.648312628,0.348303229,10.1254549,0.154087633,0.652179837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.427055359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161015302,0,0,-3.387740612,0
854,ECU 2000,0.004375692,93.84,NA,-0.004210025,NA,NA,2000,0,0,0,0,0,0,0,0,2000,-0.06992811,0,ECU,8002,13,8014,1.776167989,1.144659758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.193083286,-3.387740612,-2.962076187,-3.277003765,-0.161015302,0.197205067,-0.18514432,0,0,0,0,-2.488236666,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325366259,0.348303229,0.870595098,10.04122162,-0.078291371,1.029497504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.427055359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18514432,0,0,-3.277003765,0
855,ECU 2000,0.004375692,93.84,NA,-0.004210025,NA,NA,2000,0,0,0,0,0,0,0,0,2000,-0.496506095,2.091709614,ECU,8000,13,8014,-0.023771733,-5.598363876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.406967878,-3.490462542,-3.107068777,-3.413280725,-0.277298361,-0.2748321,-0.298599809,0,0,0,0,-6.506633759,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45457077,1.169086814,1.391101718,9.669326782,-0.576988399,0.981523573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.427055359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298599809,0,0,-3.413280725,0
856,ECU 2000,0.004375692,93.84,NA,-0.004210025,NA,NA,2000,0,0,0,0,0,0,0,0,2000,0.197205067,0,ECU,8001,13,8014,1.305208802,-2.488236666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.962076187,-3.277003765,-3.406967878,-3.490462542,-0.18514432,-0.496506095,-0.277298361,0,0,0,0,-5.598363876,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368661851,0.870595098,1.169086814,9.8844347,-0.272721916,1.100281835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.427055359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277298361,0,0,-3.490462542,0
857,ECU 2001,0.00449255,97.61,NA,0.000877473,NA,NA,2000,0.263854921,0,0,0,0,0,0,0,2001,0.225488111,0,ECU,8007,13,8014,1.090003848,4.645906925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.447989225,-4.00357914,-4.150050163,-4.45868063,0.002343636,0.052519388,-0.072111502,0.105186939,0,0,0,5.430802822,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10.12663078,0.029581383,0.561200261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.442705154,0,0.263854921,0,0,0,0,0,0,0,0,0,0,0,-0.072111502,0,0,-4.45868063,0
858,ECU 2001,0.00449255,97.61,NA,0.000877473,NA,NA,2000,0.158667982,0,0,0,1,0,0,0,2001,0.052519388,0,ECU,8006,13,8014,0.791796386,5.430802822,0.420747757,0.177028671,0,0,0,0,0,0,0,0,0.420747757,0.177028671,0,0,0,0,0.420747757,0.177028671,0,0,0.000335941,0.000141346,0.004047045,0.001702785,8.96E-05,3.77E-05,0.003957484,0.001665103,0.003484757,0.001466204,0.000472727,0.000198899,0,0,0,0,-4.150050163,-4.45868063,-6.117749214,-4.707708836,-0.072111502,-0.024656335,-0.102723375,0.263854921,0,0,0,6.415174007,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10.12663078,-0.280621827,0.425346643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.442705154,0,0.158667982,0,0,0,0,0,0,0,0,0,0,0,-0.102723375,0,0,-4.707708836,0
859,ECU 2001,0.00449255,97.61,NA,0.000877473,NA,NA,2000,0.158667982,0,0,0,0,0,0,0,2001,-0.243976623,0,ECU,8004,13,8014,1.557393909,6.513669968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76255846,-3.844250202,-5.274752617,-3.734640121,-0.047258027,-0.072332442,-0.110390395,0.158667982,0,0,0,4.932504177,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09223675,NA,-0.648312628,10.12663078,0.064058237,0.582451701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.442705154,0,0.158667982,0,0,0,0,0,0,0,0,0,0,0,-0.110390395,0,0,-3.734640121,0
860,ECU 2001,0.00449255,97.61,NA,0.000877473,NA,NA,2000,0.158667982,0,0,0,0,0,0,0,2001,-0.024656335,0,ECU,8005,13,8014,1.206712961,6.415174007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.117749214,-4.707708836,-3.76255846,-3.844250202,-0.102723375,-0.243976623,-0.047258027,0.158667982,0,0,0,6.513669968,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10.12663078,-0.164851919,0.373927236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.442705154,0,0.158667982,0,0,0,0,0,0,0,0,0,0,0,-0.047258027,0,0,-3.844250202,0
861,ECU 2002,0.005596311,101.61,NA,0.011197896,NA,NA,2000,0.105186939,0,0,0,0,0,0,0,2002,0.180178821,NA,ECU,8009,13,8014,0.896240115,3.69529438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.362604141,-3.981224775,-4.245208263,-4.133460045,0.143246219,0.114798561,0.092037432,0.105186939,0,0,0,4.005766869,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.991157174,1.464511514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.457988739,0,0.105186939,0,0,0,0,0,0,0,0,0,0,0,0.092037432,0,0,-4.133460045,0
862,ECU 2002,0.005596311,101.61,NA,0.011197896,NA,NA,2000,0.105186939,0,0,0,0,0,0,0,2002,0.114798561,NA,ECU,8008,13,8014,0.917253911,4.005766869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.245208263,-4.133460045,-3.447989225,-4.00357914,0.092037432,0.225488111,0.002343636,0.105186939,0,0,0,4.645906925,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.638120413,1.275965452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.457988739,0,0.105186939,0,0,0,0,0,0,0,0,0,0,0,0.002343636,0,0,-4.00357914,0
863,ECU 2002,0.005596311,101.61,NA,0.011197896,NA,NA,2000,0.105186939,0,0,0,1,0,0,0,2002,0.100432277,NA,ECU,8010,13,8014,0.910873413,3.814371347,0.24864018,0.061821938,0,0,0,0,0,0,0,0,0.24864018,0.061821938,0,0,0,0,0.24864018,0.061821938,0,0,0,0,0.003198171,0.000795194,9.71E-06,2.41E-06,0.003188461,0.000792779,0.002767366,0.000688078,0.000421095,0.000104701,0,0,0,0,-4.700231075,-4.074827194,-4.362604141,-3.981224775,0.155224442,0.180178821,0.143246219,0.062160045,0,0,0,3.69529438,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.118201256,1.500042915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.457988739,0,0.105186939,0,0,0,0,0,0,0,0,0,0,0,0.143246219,0,0,-3.981224775,0
